id,price
2473350710,405927.12622129585
2185000685,162507.46749582313
7792000025,421609.1131980724
6868200029,516051.2200380578
624069003,725412.3625388005
7431500280,802832.6908433409
3296000040,595467.9717314297
1118001215,1662662.5204717692
6453900040,708103.3360905619
333100209,773781.279257258
34001765,642201.585711178
8946700100,408893.2718382761
5561401210,596411.8273136058
6671900095,356140.00267645565
3275850020,715186.2061408974
3876300600,431343.4330551266
1450900020,282242.0216006115
8562780280,317072.7668992596
7663700973,334145.84788604465
2126049032,342062.4741511708
1823059159,177171.0977100861
3438503426,266764.18657869176
9297301495,520950.9264175279
7140700850,404421.70395212225
7942601805,787762.4049637683
2555900030,353741.18273385835
2887970040,285020.57264411025
7419700010,616394.9850108189
2239000011,392532.0651324051
9283800050,358034.0415350955
9407001340,246063.10793126284
217500140,531378.5999842722
7212660520,262008.6618202516
3298201170,326306.4414152619
3057000400,293945.3026124097
6865200444,494279.5090565338
6071600340,535765.0229692144
6821600005,701163.9790634386
1235100371,809006.5616581118
7796450340,374636.96202777216
3603000410,188741.64829193763
9297300255,530892.342310273
9126100850,618813.377710306
2770601462,505648.20826598344
2599001500,226098.557736983
1102000095,700664.4755343554
1853080640,959703.8630201078
9551201585,964781.4110643361
3438500796,276309.75022686145
7518504291,532438.6178601824
9269200340,450520.7061904224
715010130,1576541.508680482
1982201485,640560.1621290302
9526500080,406884.1506694576
9277200180,453732.7836845112
6669150280,312525.612756193
8917100153,620908.450916838
3760500516,997270.127681705
2725069050,920379.1725595777
3332000091,387555.2426165323
8562770080,574023.293592131
8151601190,272776.24306911667
8563040160,624645.9172370576
240000269,675935.6541198206
4307350200,327889.589380582
1311910300,287808.05590475467
3574900030,507034.4742306778
7853230570,454456.7435511288
320069049,360512.63861129363
9839301060,710093.9280265537
7011201333,609246.8031816527
2781320100,284223.0728833931
3421069120,428623.31157117843
7852030320,505043.132879721
5316101075,2256765.441974498
5309100750,572014.6191504203
629000730,658102.0956276819
511700170,284113.614486994
1562100030,546165.4849148012
2489200230,568376.7917268893
524069116,520456.8127375823
5315100737,963936.3767133806
1868900675,882236.7602915465
1608000120,369613.55104239855
705700240,373052.54080063885
7575600610,274245.87492929964
1778500015,784296.1492408649
5423500240,195610.31600699114
6713700025,320480.9233181849
2734100734,314905.0376295713
301402280,212989.06065484922
2113700205,287482.81267683243
4114601570,3168145.6739810477
3332000615,362592.0968024227
3630050180,347362.221814537
6852700520,522886.1561626112
6870310010,660371.6758046107
6163900981,326980.9749589802
393000142,369863.641326472
1771100130,326725.0906742332
1442860160,381824.78726579505
9191200435,598473.7822101336
6788200800,1164251.5139470797
1115300070,716593.9261263302
3176600105,772322.53528033
2770604665,596426.7987305038
5469500580,405421.9756790388
5680000545,459616.7556881755
3424089119,547269.0535105447
1328300180,362178.0486974857
1773100922,356810.377139366
4123830480,342902.69908776414
9808610190,896816.5037055463
4250200140,285536.99616182403
4217402115,3539451.674411234
3831250350,393801.0447049483
2397101055,824006.157064748
6817850110,836472.121706785
7526800200,632424.3697298323
7853370100,658704.0232014774
2523089025,907021.1247249731
9476200680,270551.20406324184
5714200140,428295.4464395307
3575304895,514860.53215082677
263000018,438659.60151926836
8080400177,516911.25735415594
6450304130,320175.10182844935
514500090,535769.9050155338
9477000300,441077.55964895006
853600310,1332034.196957277
1951600240,194505.00485080716
1099900120,344010.495333505
5323100120,537583.5960038637
1223089016,409529.99624422775
522059172,249795.3396120321
1930300190,700040.8501664365
9542840410,313371.3221273887
8665050530,491352.9820216502
5592900205,389152.01450519596
5450300010,635192.9385469033
2459960030,348866.9440107991
3331500455,582759.5961590381
3432500705,410491.39076951554
3702900165,299748.6766673084
5249803550,620464.793973125
626049058,440488.6457865343
1788900380,170692.20257376914
8075400360,214541.75434566062
9113200250,758490.182264757
2738640040,694700.8174186266
7821200307,501002.3290854826
3530440140,237253.91808846412
3582700130,445903.54253782926
9276200569,707575.6242281398
7197800020,594609.1865816644
686200490,527111.6358387952
3501600100,380659.0130664209
6383000690,613990.6699214453
7604400150,341516.80607976875
5249801411,729269.9356877618
2607720420,462669.9575716912
9561100010,398556.88969835616
1796370590,259422.41301171214
4077800593,417239.68239411863
854000165,270299.102161955
5536100010,741083.2186104666
4188000670,826074.5096413676
31000165,1360953.5263314336
662350050,928105.3302879343
4137000280,281634.01653213624
6169901130,1046802.0621837357
1953400510,271687.2293636007
7518506716,1063250.6654605244
1552520010,367549.9129125777
7955080270,324902.39357812563
9212900100,570494.943659536
3438500798,276309.75022686145
7899800890,219541.0650147756
4319200605,419092.47050205036
1329300480,384300.75791539275
8935100100,822896.3826822436
5016001260,478242.47304170346
4337600280,306639.8344652453
1446401220,185262.76401770388
7135521530,668869.1711744615
6888900115,303671.7250673288
2413301070,315231.8424349221
345700040,242171.4873698127
5566100145,456467.126830605
7634800070,388833.62426582637
9346910500,578563.2070739658
3529300060,321791.51239711174
8128600060,976813.2232610097
8572900275,217809.38675338353
4139420590,1431823.6597050577
9274200322,597709.8541410433
1472700200,554420.392241486
8820903380,574034.7963703529
8563010130,861960.9990444586
8965450110,837132.1889847266
9274204230,474502.2683796174
8165501700,355334.00142429385
2193340260,528834.9971522595
1860600290,896522.608934271
1222000055,225473.83434653087
2492200280,464652.4639879598
2488200455,389226.40175410337
809001520,1200933.5230191997
1796361140,237365.49109075978
6398000011,805024.7901432767
6813600365,555125.0558982306
7504100920,821025.6858670074
8835770330,590565.1802377112
524059322,843662.8281832078
4307330280,389937.4235501405
1245002952,1117564.9810332237
2021069059,258332.15892264148
5700000595,618554.3983837528
3629970930,730444.8062333722
3336002215,294914.7812645089
5100401060,671537.3911829167
3278600750,255260.39623976225
1126069045,873696.449608574
7568700175,318885.37627957517
452001475,503796.2710276559
9283800230,542004.722089537
1737300130,550843.8264449851
6189600040,489361.4478787689
3679400025,460537.5872083645
1096100010,334248.50782372185
9513900050,238749.7188430647
5452800645,704464.3407218247
273800100,250480.33954594986
7228500037,476727.9024451164
808300090,490749.97819196765
2493200215,559174.4446676609
5035300255,713495.1210045123
3380900160,391420.5894425311
3630000130,422630.2240318653
7300400670,305644.5773727214
6798100070,355837.647865387
8078400010,564029.3153832625
5566100060,516558.7223657583
2768200212,525260.1792816068
4035900060,595390.3221430816
9460000110,348319.06021411135
7199320190,546378.037837513
2225039081,480493.60819750937
9512200050,642760.5149014407
2634500085,327323.69390426064
3654800200,303494.87308849173
2724079090,1033630.1114897955
2597520720,766747.0267021598
3034200426,397758.1795075926
984000130,297946.1832900674
7852020670,456600.7388090642
7923500060,663767.76278479
2310030510,296311.4637653892
2205500540,495864.29226109816
2493200015,448902.8253819352
7853361420,589172.7081779264
5652600605,560970.3262149703
5285200020,294118.35793796444
9406530150,386218.1836035392
5706300020,470333.22790404886
3278602490,431253.7934812294
7197000100,566419.3316019792
4447300008,593115.2988670252
7899800045,233987.3342604949
9250900095,358338.52576516825
9268851740,608586.2577774008
8682261440,524009.53537517856
7284900385,770438.218669075
8079040300,447116.38601840945
2225300585,393476.49430794915
3223039013,399349.2176794111
2013801350,267868.8984910591
4055701110,711459.3135247735
3578401770,437839.1511799377
4046500720,533461.6240122706
6145601745,365743.3506432204
5207200195,723224.7069221978
1972201856,650589.9369621375
7212680080,265570.87349318847
7277100510,666535.4015679691
522079022,519777.35655740404
5605000440,852399.7490725438
6632300230,369628.0698398005
8815400165,637813.3458078846
6708200320,472203.3248586928
2426059076,581982.5221671306
3260200200,549427.557815944
2770601741,460673.84115668276
4338800500,247384.4346461652
9201000320,770587.6903610886
7655900038,344997.4563104065
3625059140,547305.5292425138
4222310010,217819.3735765093
2114700115,354874.53656046494
3291800710,350168.88717954885
9406590010,440745.76665318076
3025059124,2690328.0686391615
7972601250,414391.6955654045
930000470,873317.6778054364
6690500060,524460.0339902797
16000015,182616.08549644734
5693501102,590999.325293312
8079040490,456015.17003556015
7225000155,359268.29802722664
8819900170,806401.3575881637
7972601270,331856.2875035782
1224069074,762742.4818483521
5126900321,364773.6284276667
3438501860,274654.9275640408
2822069080,403264.59570820065
1656600310,542776.3337910866
3856900507,1221838.928663364
1626069139,475759.2826478066
2524049257,1378468.5492913253
3904960150,544182.5944910065
7214820610,487674.4825204156
7977201845,648925.5365177295
2428100080,865122.727073047
2202500135,434631.6443541993
1523550220,644022.4923505012
2313900610,410698.40722053155
4123840050,404062.9982460773
2125059124,1084221.6450439221
1225039067,449673.8443164375
6431500283,467991.8431418998
2473380010,308903.67363118404
5694501195,447299.26009651844
2881700046,360863.4545796962
6837820330,336000.44691555086
2337300370,190763.20846996337
3876540630,237541.45344328138
626059317,342144.4555491471
3374500520,354410.4494614858
7228501903,434809.75157670496
4019300051,452337.9407941714
4232902615,590446.6647016868
3546000090,263910.8325357674
8127700215,712772.7426017093
3438501100,368995.4283620445
1769600066,696642.4288408714
8146100610,588773.4365028562
3052700695,600464.4847192459
7954310210,626133.6464346326
3761700053,1897150.1298045856
1320069179,323383.17098902335
1331900410,772779.1745724493
7303100210,352772.8882037372
2464400285,497592.04285586
6163901150,354650.91440565523
8955800045,350356.8295107777
2314300200,435816.8810550916
9528104360,358887.74362661975
4177100005,619101.2941311555
8856960260,324429.86134211626
1828001220,648411.8381124678
3066400710,684698.370020876
624110610,870942.2972851262
4040800260,408822.84524133505
5019500215,481523.6625874549
2481630180,919916.7829797426
7203170190,675502.2418569704
510001280,920709.2547782783
9430110120,768554.1493505723
1565950030,333810.6887103916
9828202255,839848.3196723275
3878900270,423333.14123734314
8091600080,196597.0795758106
1112000035,308948.1928457261
2228900270,290824.88262457156
6648701740,304886.05074771773
1245003740,664948.8024713009
2174503441,572715.2529212976
7708250010,320373.5911152478
6072300110,568966.2107478508
2329800140,259538.02229121403
1494300040,533719.3399023938
3832050130,307864.93899163394
7203100730,885301.9827816779
7199330170,474403.0986191755
7785000220,688199.4735110552
1250201175,424578.81751023274
4054500180,1032316.850927101
7905200061,411927.5478376313
3751604895,196186.73730867793
5220300140,273561.4306343578
3323059027,311123.52192559215
8651611980,884909.5219462471
8673400190,553008.8198857823
1668500100,799878.1883975421
1023059365,483394.1184111769
3308030060,332273.3438332921
4232400860,984251.5009470115
2144800615,213455.49121876515
1568100920,1532056.5563615512
9406510040,469607.0868959275
2923049421,371586.3725827536
1051000040,1410775.8924546952
2077700042,662002.8832617622
9423800030,256907.97196403478
9818700455,692957.7723811386
7133300675,342943.41995499114
4113800550,645998.2132445078
5553300375,1427063.2631496931
2025701530,289486.0719569365
7942601155,469245.29849324614
7524300020,270050.7961063434
2520069100,300283.4937275332
5412300410,211593.78479397236
7504110760,760013.8434651574
2594200350,386918.5297191434
2722059013,207630.85277198502
8078430480,551619.734323344
1423069162,492696.3704766075
8856001090,171279.82432985853
7000100631,705561.8371051573
4222200280,243033.43948723938
7971300050,622239.7289911745
2009001600,229655.15686274067
6619910140,625724.0799756846
2877100985,519726.3067371106
1196000007,355487.05120813486
1330850130,747155.9716944318
6664900410,277877.91207803163
1231001110,370441.98452700383
9235900030,286086.89190251555
9407101840,327554.01237107953
9523103001,435942.36208202736
2149800278,360342.05087935884
7234601198,667019.8447697664
9476700035,420596.0025656615
9297301065,585487.5106543521
518500700,778906.8002783941
7843500090,351095.63457591896
6056110780,304094.17234298773
2345700260,360634.31344654184
3509600070,243045.9494082866
1431700280,365313.10808190884
1623049174,283272.3561651591
3024089049,386900.2220340853
7853340450,396182.8442285116
7732410360,732255.2917638512
1446800995,297679.2133454575
2946000285,233034.6857451252
425079100,452245.7544451097
3876313040,437195.3033675935
1762600260,1033672.4806888016
1925069121,1111365.925619816
7443000480,881445.4784097933
7820000015,365402.3411233063
4027701253,473635.50164507615
2826049165,380328.7272393642
5426300060,984442.2106748661
1278000210,152047.32245271193
923000270,350979.35213208577
7657600005,254655.26783606195
3024079057,406129.2895775506
3276180020,330169.01492585096
7304300760,291373.8374004783
3908100020,561099.7547585159
8835400805,703325.459942282
4051150070,201697.6358159934
3904930530,494035.0920864231
6163900971,359357.19023858313
7942600310,442104.344597143
4365700330,251807.65216253191
423059207,308833.57157705515
3992700265,348741.00256402517
7177300090,527510.40017632
2540820010,662967.2002576602
5700002510,1048848.2466833964
5201000030,576208.9369496767
7631800015,1804021.801741225
2922702965,681667.7582534346
1525059198,848724.5688976913
1245003160,750648.5356929504
3810000455,321236.4611895613
7855600080,648224.7086503361
5701500030,1287137.5497211232
7504020400,634653.3586309826
1402600570,327010.0851643887
7575610760,269070.22255539155
8731990370,416494.3826677875
5021900090,778992.2425302566
290000075,448565.1199910288
2841500010,461583.16433098144
3955900830,460817.2162106149
7852110140,554575.3576858625
1311400350,250874.34855261247
7773800015,579667.4473694257
4123400320,529554.495368107
2725069157,853047.13771002
666000143,789276.8117000133
5101408678,515861.990286379
6371000026,353248.2456262166
2024059084,670504.2221401926
7283900036,323848.9611017951
8881900230,770715.7686558958
3959400135,365960.86302549735
7696610270,225264.90908009175
1689400150,930163.5779400405
5103900015,431112.9713088704
1441000350,445467.5291895876
5101408735,339199.50624449714
3126059027,1970808.6875966187
2320069014,459427.2288831227
9541600015,674444.0822269963
8682320420,732850.6277611118
1562200090,592064.356606417
3395070980,487350.94884497963
7349600230,259712.63009294716
522049122,299094.6178471199
869700060,286931.4185806695
811000055,1313439.1922609934
1221059176,333769.09846457
1523059103,422825.9939951905
2025760210,710420.6292170474
9218400088,345197.9723659921
8682292020,467194.50574528857
2623089135,426559.0874159781
3758900259,1265295.8367380644
524069049,515817.19722234434
3121500150,814082.0282586501
5581400080,799331.7708797728
8087800020,459275.13954630087
4070700290,754185.9613566749
3296000170,647113.1201592942
9238500040,543140.8755927517
2744600040,380077.2378567636
6813600380,635786.4623211073
6140100150,504631.653236029
2201500555,442613.32647263067
2600110250,624319.0577200663
4337000275,170500.14739000937
1186000150,600949.8044987681
1972201963,559982.2693568781
1105000745,398491.5426745444
2887700560,594676.9806751639
4039700080,619060.6216579091
522049104,313785.74473625055
4202400078,247721.43115931517
7520000695,186036.4330886867
7714000310,426854.85891288996
4319200060,670854.1716491528
8624700015,582742.906240303
5104520610,327518.8998016297
2354300845,314421.5544106325
3824100291,454199.1506684917
6151800612,246556.70275974055
5454200080,948082.4107897965
6413600290,349367.92681554606
2131200065,306514.6706396586
1459920010,289577.2108659634
50300090,423420.5288055944
2326300090,619620.9753842053
7714000070,426673.3959367529
3630180500,1014151.5293800008
1727850340,1121149.3392405922
8691430330,1032364.9456606525
2310030390,260873.43066098006
5561400610,521604.7293685694
7010701016,475994.75289264455
7883605915,245847.875193944
1282300995,370017.2562235098
4040700310,486927.0016960498
3353400435,242135.9703024787
2143701015,435997.7642877574
255450020,408955.07317523495
1020069017,345784.9377920338
4038200120,517379.82879505947
9284801100,319193.15537912253
1965200075,679462.1178511372
847100047,557849.9772668079
4038700720,556069.8500416678
6815100085,789951.7683736172
2508000020,302919.33661804034
255520180,657074.897077434
6822100750,551945.6844689073
869700050,325860.88401871466
1775801405,561035.2656420261
6600400090,235238.25657165982
7202330270,428020.36548552994
1683400165,785699.9339941221
2625069070,1031328.8021531191
7625702440,391996.78511243983
3388000640,222089.92256959536
1899400365,304551.4770428309
6899990200,714151.6079255068
5569700020,827713.3105988384
986000045,301016.8425577882
3293700221,300674.4402375668
3764800250,351418.28996638994
2291400566,379441.9596673906
4219401236,1406056.7690411161
4239400840,168004.1672727773
7211400990,190057.73036284582
7696500280,193767.6519000719
7215721070,508571.0099558425
3204850140,377336.62327907624
4322200220,684657.0757804369
2566300100,1205995.813212981
1944900090,429906.57809930586
6648500390,305609.6313248683
7385300020,692496.2422648402
1704900135,371792.0613250978
2877100655,745218.6184737774
2726079098,588967.5858863598
7625703800,461193.71149493766
318300040,533399.3296672776
7922800190,540193.1150345055
2023049361,244851.21329414085
8946400210,481421.141376851
6071600450,551611.4598703863
4343800100,414741.93825731485
1443300140,398823.5056330852
1024039001,791076.7952793952
2767704860,573144.2467193104
7234600851,654916.2086060769
644200065,803782.7690811942
7784400035,691579.0349907624
3826000560,236752.82673845027
9272202260,514517.5907979589
263000253,457543.57616547926
3621059043,601599.371584675
240000130,481341.6855629719
1352300120,225591.43819182343
7849200861,267897.98244694696
2487700130,566959.6895568948
1796100140,298331.5333681587
7234601221,590398.981819504
8651710190,462286.93154628924
2916200091,590328.568768645
1232000915,560290.0870822652
1545801970,285436.3995934866
3211200420,297197.3834133092
7686204675,185705.08700164402
3141600210,189974.42193381925
3959401284,474563.55566803704
2113700825,251780.6726285908
3876000710,408512.4285065222
522069022,453300.5601117282
3214200070,326699.7363128585
1221039156,296040.3372476511
259600790,432059.70439939457
785000040,469976.1612725477
8138870470,522424.7607286629
2596300035,321367.8128968143
540100057,1510255.9347089801
3073500045,493368.03885094286
5363200266,427193.0201142412
8682261650,532142.6226842265
3224510080,839455.5064914746
3211270160,431336.4621340179
9269200520,177651.26896167637
293810190,476763.2252933585
4197400043,330879.5924702398
3026079031,333056.40272931877
5332200405,994627.8487946109
2473411210,337496.2974094323
9268200315,533489.8091831893
8123500050,592159.8664818573
3221069091,465790.5127862659
2485000165,678507.7042724178
4058800215,548562.49819546
1926059039,839725.8818708945
2533300680,1030084.8599154255
3343903640,338031.70396909514
5700003705,1572341.698631022
2023049372,441127.2215426152
4058800830,566437.2417559333
3333002302,386904.0872743117
2944500340,302208.7505695918
1982200790,569306.4026744148
8929000270,492569.3103110096
8122101440,271744.02594347077
7525530470,794402.8773739818
9332800020,665154.2629771503
3878900525,255516.0663776998
5420300210,253679.53161484736
9232900165,353117.05761046254
6414100026,402527.65239828127
3013300660,751790.0014035773
7954300120,597158.9866198956
1081200360,362568.37412588706
2877102345,519263.3276992409
2202500255,436590.1957410698
7984400050,238394.6294768806
9558020380,490524.7788231057
7812801850,203591.03326954396
8944460020,404847.6535988182
2306400040,583172.6868029721
8649400410,325157.2507920311
7889602020,209052.46268836767
2041000025,531638.4125870647
871001484,575316.1077138102
2767602141,528473.0972258272
3630180470,779172.2817852694
2769602140,474295.1863130859
2473250280,344659.6412915313
5422560660,488295.8096442442
3756600240,343660.6349510011
8651600160,788903.729645364
7202300540,896366.9182633037
8961950250,440427.30253499787
3303000130,437656.01825510466
798000062,279646.2960494302
1695900150,862131.5543054668
1604730150,561241.3870626262
4136930310,370322.40687848
8835401250,1402795.7874224607
8665900328,402102.827775434
9262800255,283441.4643843098
1853080570,853061.9489365324
5556300114,786850.3316086241
9517200290,465720.4363730139
4037200295,480903.59095776774
7417100123,394270.4406618389
2620069077,215439.88303627452
7922720040,658059.5687376984
558100090,468442.6952777822
257000037,269641.74131590547
3319500385,488001.59252225247
9297301520,332722.9646523384
3580900090,370042.9467371259
1321039076,165479.31195998064
7227801581,328286.86163462594
9407001620,297945.98183758435
2130400150,310426.81931984145
2312400200,266862.4990056992
4046700210,368430.95320385246
1193000480,937304.5487905832
1492800296,574629.5623356858
3013300017,405735.2272644152
3630240140,602729.7613283757
1049010390,359669.884707775
9320900420,159979.2777367773
4315700060,409337.36373209447
2591010290,276674.35326426016
323089085,660241.9102451511
6600400270,193098.07946021805
2919701105,505336.8589060394
7202360670,889053.0320363984
8927600100,828513.8770684382
3211700045,604580.2196817094
4027701326,482434.6943590481
1601600195,284677.690047864
7853280350,768575.8502237268
3629970130,699400.2626312168
7203120020,815970.4582378134
9542900190,366450.96255772293
8035350120,540873.8077799727
1238501184,1039556.0615422316
251200240,480687.7220167218
8945300200,180408.73545187683
2162000160,1156167.169361343
5466310060,205243.34257286234
1239400064,949576.922285826
5205000020,355284.10659889027
1720800305,725664.161703122
7280300375,605448.8570634708
2095800400,469817.62129174516
7852010950,550457.6715164375
1428001160,505025.52727136057
9528104910,739580.2085318833
8644210470,913908.0381198665
7923300310,524381.4235155698
254000100,668650.3940453245
1931300688,507570.8840404618
7007700030,432899.72101066995
422049178,227959.2960632897
422069067,399326.1021062794
2923049393,424231.1006505801
930000305,475507.1307403043
2461900448,518103.4398701816
2610100020,297317.3026737571
2895550050,256186.51244950137
7701700040,274983.96277621784
2460900020,521522.0197929434
9827700105,627070.2329086746
1005000240,249599.1913901445
7200001254,507475.7184025185
866400040,547992.4427914273
305000170,660126.6598477081
2260800110,851890.7429014719
3442000127,736084.7985103203
5253300437,474857.4910591527
7576700150,1081487.0801997709
5469501410,505549.8112395209
5104531120,776991.7821038644
723049434,304812.6373465778
622069006,1173550.502538884
2517101200,317101.1796361533
8159620160,253872.02511097825
5561300640,441905.5548256087
3317010130,230823.4299297026
4364200250,375464.11540906935
8732300060,724046.1059742727
5603700025,743355.0534599815
3585900190,932871.7810693283
3996900575,262993.9067200778
8731801260,239559.1891071326
3810000860,321491.06725195545
5700003585,2428474.1529552666
6332000050,453804.6604483295
9286100250,451237.28159080335
9471201110,917666.0446198445
9290800050,568783.8610715519
7300200400,614300.031747886
526069024,818999.6904546648
1454600156,928891.2050850226
3904980360,505647.8708100295
2626119062,272558.8403441009
8651730290,430405.6446933497
7611200195,690001.5581416328
1919800260,577254.481468376
6632900354,296036.59107233223
3972900195,317533.47267337557
5151600170,290423.78457807546
7016000440,460901.7651367317
871000435,745818.8599748858
9578060540,518866.58765600977
2332700060,865850.9627234653
766000240,280883.3114786901
4363700200,296891.3998552039
7100000250,342333.97526958794
2781250560,210365.33701713488
2781250100,378294.38521179947
5419800220,263658.4535265622
7147600245,273237.87267423945
2926069083,859324.9977781842
6189200125,778083.4167615656
9542830160,307121.6935154527
5152200020,283908.0142939024
9412900045,458927.0379728563
6600410480,183545.99903415475
6979970080,564498.4252934273
5636010280,290418.2564356741
1732801300,870335.6095771735
5561401530,448815.5892377415
9578500510,386408.06887412356
7304300906,306603.6950348031
1223089077,578554.0502672376
721049207,264059.8351704427
8691330310,848379.4040489147
1523069204,432783.7577335846
3188100105,636042.342474516
6608500290,449123.7623254287
2891400410,320751.3353940887
7663700551,321895.96854038537
5413200140,259550.03301574226
425069139,614774.9335480195
6713700155,351294.68648698623
2767603505,486094.0043823896
7789000080,239217.06333645122
9211500620,240337.06533295233
3750604417,199813.41583195893
7922800320,543584.3122705574
1471620240,355877.2125846186
2222059052,360050.75305014534
9551200270,1089674.9285702892
2767603160,528618.0829735909
9406710060,394179.3184889994
8929000250,356612.81414289866
5538300120,433489.31331222807
2223069120,450665.57286400395
1652500060,1701880.8100669456
8564500240,428000.69770830695
3629700120,631109.3760072773
3943600070,400725.8832760538
4171200025,300631.76178911456
2425049063,3470897.256320159
9828701650,468032.58668785944
3581000340,348275.83886930416
8100900015,418817.2936399513
2125059161,1126152.4039767797
304000380,194447.59268051453
8146200070,1443905.8633628052
686530170,596365.6962551536
2917200645,441392.0546217112
9547200530,817696.9500913394
2122059199,429289.4506207171
1150000740,623231.8192640493
5706200060,324115.3177855002
9265410010,242708.65478578254
4083800555,555480.0043589654
6152900332,331497.83510422544
2520900301,228583.30125763253
9828200790,534559.9161056795
1657530180,325467.86690450774
7471900045,254294.06179803962
9828200460,455289.8787243504
1775900140,461827.2880909844
6139800430,485285.6246365933
7214400005,497109.77759223606
5332200026,587450.1150391285
9510970300,802301.0483251665
2540830020,425776.9475428381
3392100140,186978.50139720825
1326069191,373941.6278243416
2125059112,955873.6208630588
859000022,339842.2590329197
8854100350,644439.2166981228
121059007,194992.7297894148
7977201707,556996.986307901
3859900060,2381661.442390557
8815400735,755094.5497786147
705700530,362953.27680690674
6600780130,397347.50632485247
6378500105,430220.6041068017
8143000310,444151.66840781795
2877102330,669340.9282482152
3526039074,644324.2723278882
2115510300,260238.02635199451
3024059014,2075097.479342063
2141330360,583679.9502803768
546000400,547598.6868813678
2071500011,427999.57463386527
7972000240,228645.26388846003
7016200460,446656.3728833249
6204200180,420612.0341675375
1552100135,1109594.132833277
88000173,449824.7147630421
2581900235,729340.3563892598
9211500560,234789.99937246618
621069218,371231.1273042728
1321970240,315783.1423391805
798000630,313101.3757303532
421000285,259597.10632554433
2824600180,863019.9682166018
3832051140,369811.8217171837
1237500105,720357.020708614
8802400906,263447.66964241763
3166900270,421855.6234777922
3682000060,425059.568382953
5469700020,278898.3594171971
1245001820,627902.2669987229
